Id Database record;Name_site;Province;Country;Region;Laboratory;CRA;Error;Life;Method;Sample;Type;Specie;13C;15N;CN;Level;SU or UE;Periodization;Phase;Cultural_horizon;Cultural info;LongGM;LatGM;Short reference;Bibliography
375;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Lyon-6706;7060;45;Long;Conventional;Charcoal;n.d;n.d;;;;;SG5100;Mesolithic;;;;1.7234;44.7811;Perrin et al. 2018;Perrin, T., Manen, C., Valdeyron, N., & Guilaine, J. (2018). Beyond the sea… The Neolithic transition in the southwest of France. Quaternary International, 470, 318-332. 
376;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Lyon-5856;6980;40;Long;Conventional;Charcoal;n.d;n.d;;;;;Hearth F2c (HA2.3);Mesolithic;Late;Castelnovian;;1.7234;44.7811;Perrin et al. 2018;Perrin, T., Manen, C., Valdeyron, N., & Guilaine, J. (2018). Beyond the sea… The Neolithic transition in the southwest of France. Quaternary International, 470, 318-332. 
377;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Beta-428096;6920;30;Short;AMS;Bone;Singular;n.d;-20.9;;;;SG5311;Mesolithic;Late;Castelnovian;;1.7234;44.7811;Perrin et al. 2018;Perrin, T., Manen, C., Valdeyron, N., & Guilaine, J. (2018). Beyond the sea… The Neolithic transition in the southwest of France. Quaternary International, 470, 318-332. 
378;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Ly-14458;6815;40;Long;Conventional;Charcoal;n.d;n.d;;;;;SG5200;Mesolithic;Late;Castelnovian;;1.7234;44.7811;Marchand y Perrin 2017;Marchand, G., Perrin, T., 2017. Why this revolution? Explaining the major technical shift in Southwestern Europe during the 7th millennium cal. BC. Frison Inst. Symp. Int. Perspect. Clim. Change Archaeol. 428, 73–85. https://doi.org/10.1016/j.quaint.2015.07.059
379;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Ly-14921;6780;45;Long;Conventional;Charcoal;n.d;n.d;;;;;SG5100;Mesolithic;;;;1.7234;44.7811;Perrin et al. 2018;Perrin, T., Manen, C., Valdeyron, N., & Guilaine, J. (2018). Beyond the sea… The Neolithic transition in the southwest of France. Quaternary International, 470, 318-332. 
380;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Ly-14459;6760;60;Long;Conventional;Charcoal;n.d;n.d;;;;;Hearth F2b (HA2.3);Mesolithic;Late;Castelnovian;;1.7234;44.7811;Marchand y Perrin 2017;Marchand, G., Perrin, T., 2017. Why this revolution? Explaining the major technical shift in Southwestern Europe during the 7th millennium cal. BC. Frison Inst. Symp. Int. Perspect. Clim. Change Archaeol. 428, 73–85. https://doi.org/10.1016/j.quaint.2015.07.059
381;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Ly-14205;6490;40;Long;Conventional;Charcoal;n.d;n.d;;;;;Hearth F3h (HA2.4);Mesolithic;Early;;Intrusive material;1.7234;44.7811;Marchand y Perrin 2017;Marchand, G., Perrin, T., 2017. Why this revolution? Explaining the major technical shift in Southwestern Europe during the 7th millennium cal. BC. Frison Inst. Symp. Int. Perspect. Clim. Change Archaeol. 428, 73–85. https://doi.org/10.1016/j.quaint.2015.07.059
382;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Beta-428098;6420;30;Short;AMS;Bone;Singular;Cervus elaphus;-20.2;;;1245 R32 D16;SC1900;Mesolithic;;;;1.7234;44.7811;Perrin et al. 2018;Perrin, T., Manen, C., Valdeyron, N., & Guilaine, J. (2018). Beyond the sea… The Neolithic transition in the southwest of France. Quaternary International, 470, 318-332. 
383;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Lyon-6705;6275;40;Long;Conventional;Charcoal;n.d;n.d;;;;;SP 2820;Mesolithic;;;;1.7234;44.7811;Perrin et al. 2018;Perrin, T., Manen, C., Valdeyron, N., & Guilaine, J. (2018). Beyond the sea… The Neolithic transition in the southwest of France. Quaternary International, 470, 318-332. 
384;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Beta-428097;6220;30;Short;AMS;Bone;Singular;n.d;-21.2;;;1096 R30 D16;SC1900;Mesolithic;;;;1.7234;44.7811;Perrin et al. 2018;Perrin, T., Manen, C., Valdeyron, N., & Guilaine, J. (2018). Beyond the sea… The Neolithic transition in the southwest of France. Quaternary International, 470, 318-332. 
385;Cuzoul de Gramat;R. Midi Pyrenées;France;West Mediterranean;Ly-14204;6200;45;Long;Conventional;Charcoal;n.d;n.d;;;;;Hearth F1 (HA2.2);Mesolithic;Late;Castelnovian;;1.7234;44.7811;Marchand y Perrin 2017;Marchand, G., Perrin, T., 2017. Why this revolution? Explaining the major technical shift in Southwestern Europe during the 7th millennium cal. BC. Frison Inst. Symp. Int. Perspect. Clim. Change Archaeol. 428, 73–85. https://doi.org/10.1016/j.quaint.2015.07.059
477;Grande-Rivoire;R. Rhône-Alpes;France;West Mediterranean;Beta-282248;7790;45;Short;AMS;Bone;Singular;n.d;;;;Sector 17 D34;US 30-32;Mesolithic;Early / Late;Mixed cultural horizons;Meso 1 o Meso 2 (mix);5.6386;45.2071;Nicod et al. 2012;Nicod, P.-Y., Perrin, T., Brochier, J.-L., Chaix, L., Marquebielle, B., Picavet, R., Vannieuwenhuyse, D., 2012. Continuités et ruptures culturelles entre chasseurs mésolithiques et chasseurs néolithiques en Vercors: analyse préliminaire des niveaux du Mésolithique récent et du Néolithique ancien..., in: Perrin, T., Sénépart, I., Cauliez, J., Thirault, É., Bonnardin, S. (Eds.), 9e RMPR (Saint-Georges-de-Didonne 2010) — Dynamismes et Rythmes Évolutifs Des Sociétés de La Préhistoire Récente. Archives d’Écologie Préhistorique, Tolouse, pp. 13–32.
478;Grande-Rivoire;R. Rhône-Alpes;France;West Mediterranean;GrA-25066;7435;45;Short;AMS;Bone;Singular;n.d;;;;;GRIV87 6.66 B3 ?;Mesolithic;Late;Castelnovian;Presence of trapezes;5.6386;45.2071;Marchand y Perrin 2017;Marchand, G., Perrin, T., 2017. Why this revolution? Explaining the major technical shift in Southwestern Europe during the 7th millennium cal. BC. Frison Inst. Symp. Int. Perspect. Clim. Change Archaeol. 428, 73–85. https://doi.org/10.1016/j.quaint.2015.07.059
479;Grande-Rivoire;R. Rhône-Alpes;France;West Mediterranean;Beta-255119;7310;40;Short;AMS;Bone;Singular;n.d;;;;Sector 17 D30;US 25 – 27;Mesolithic;Late;Castelnovian;Presence of trapezes;5.6386;45.2071;Marchand y Perrin 2017;Marchand, G., Perrin, T., 2017. Why this revolution? Explaining the major technical shift in Southwestern Europe during the 7th millennium cal. BC. Frison Inst. Symp. Int. Perspect. Clim. Change Archaeol. 428, 73–85. https://doi.org/10.1016/j.quaint.2015.07.059
735;Ovcja pec;Blk. Istria;Croatia;West Balkans;OxA-18023;9315;45;Long;AMS;Charcoal;Singular;Pinus sp.;-23.7;;;;;Mesolithic;;;;14.17;45.31;Forenbaher et al. 2013;Forenbaher, S., Kaiser, T., Miracle, P.T., 2013. Dating the East Adriatic Neolithic. Eur. J. Archaeol. 16, 589–609.
736;Ovcja pec;Blk. Istria;Croatia;West Balkans;OxA-18024;9310;45;Long;AMS;Charcoal;Singular;Pinus sp.;-24.1;;;;;Mesolithic;;;;14.17;45.31;Forenbaher et al. 2013;Forenbaher, S., Kaiser, T., Miracle, P.T., 2013. Dating the East Adriatic Neolithic. Eur. J. Archaeol. 16, 589–609.
825;Pupićina;Blk. Istria;Croatia;West Balkans;OxA-18028;8930;40;Long;AMS;Charcoal;Singular;Pinus sp.;-23.3;;;;;Mesolithic;;;;14.16444444444;45.31527777778;Forenbaher et al. 2013;Forenbaher, S., Kaiser, T., Miracle, P.T., 2013. Dating the East Adriatic Neolithic. Eur. J. Archaeol. 16, 589–609.
826;Pupićina;Blk. Istria;Croatia;West Balkans;OxA-18027;6190;36;Long;AMS;Charcoal;Singular;Fraxinus sp.;-24.5;;;;;Mesolithic;;;;14.16444444444;45.31527777778;Forenbaher et al. 2013;Forenbaher, S., Kaiser, T., Miracle, P.T., 2013. Dating the East Adriatic Neolithic. Eur. J. Archaeol. 16, 589–609.
827;Pupićina;Blk. Istria;Croatia;West Balkans;Z-2635;8708;170;Long;Conventional;Charcoal;Bulk;n.d;;;;P. South (O14);layer 24;Mesolithic;Early / Middle;;;14.16444444444;45.31527777778;Templer 2016;Templer, M., 2016. What Happened to the Southern European Hunter-Gatherers at the Advent of Farming, between Western Anatolia and the Head of the Adriatic Sea (9000-4500 BC)? A narrative description based on the archaeological record (PhD in Prehistory). University of Neuchâthel, Neuchâthel.
828;Pupićina;Blk. Istria;Croatia;West Balkans;Z-2577;8770;310;Long;Conventional;Charcoal;Bulk;n.d;;;;P. South (O14);Layer 27;Mesolithic;Middle;;;14.16444444444;45.31527777778;Miracle 1997;Miracle, P. 1997. Early Holocene foragers in the karst of northern Istria. Poročko o raziskovanju paleolitika, neolitika in eneolitika v Sloveniji, 24, p. 43-61
829;Pupićina;Blk. Istria;Croatia;West Balkans;Beta-188920;8660;130;Long;n.d;n.d;n.d;n.d;;;;;610 B;Mesolithic;Early;;;14.16444444444;45.31527777778;Komšo 2006;Komšo, D. 2006. Mezolitik u Hrvatskoj. Opusc archaeological 30, 55-92
830;Pupićina;Blk. Istria;Croatia;West Balkans;Z-2578;8770;310;Long;Conventional;Charcoal;Bulk;n.d;;;;;Layer 27;Mesolithic;;;;14.16444444444;45.31527777778;Miracle 2001;Miracle, P. 2001. Fest of famine? Epipalaeolithic subsistence in the northern Adriatic basin. Documenta Praehistorica XVIII, 177-197
831;Pupićina;Blk. Istria;Croatia;West Balkans;Z-2634;9200;170;Long;Conventional;Charcoal;Bulk;n.d;;;;P. South (O14);Layer 24;Mesolithic;;;;14.16444444444;45.31527777778;Miracle 2001;Miracle, P. 2001. Fest of famine? Epipalaeolithic subsistence in the northern Adriatic basin. Documenta Praehistorica XVIII, 177-197
832;Pupićina;Blk. Istria;Croatia;West Balkans;Z-2572;9590;180;Long;Conventional;Charcoal;Bulk;n.d;;;;P. South (O14);Layer 25;Mesolithic;;;;14.16444444444;45.31527777778;Miracle 2001;Miracle, P. 2001. Fest of famine? Epipalaeolithic subsistence in the northern Adriatic basin. Documenta Praehistorica XVIII, 177-197
833;Pupićina;Blk. Istria;Croatia;West Balkans;Beta-129332;9840;60;Long;AMS;Charcoal;Singular;Pinus sp.;;;;P. South (O14);Layer 28;Mesolithic;;;;14.16444444444;45.31527777778;Miracle 2001;Miracle, P. 2001. Fest of famine? Epipalaeolithic subsistence in the northern Adriatic basin. Documenta Praehistorica XVIII, 177-197
717;Nugljanska peć;Blk. Istria;Croatia;West Balkans;Beta-127704;8150;70;n.d;n.d;n.d;n.d;n.d;;;;4A;Fireplace;Mesolithic;Early;;;14.01441;45.423889;Komšo 2006;Komšo, D. 2006. Mezolitik u Hrvatskoj. Opusc archaeological 30, 55-92
718;Nugljanska peć;Blk. Istria;Croatia;West Balkans;OxA-26060;8032;38;Short;AMS;Tooth;Singular;Cervus sp.;-12.1;;;4;;Mesolithic;Early;;;14.01441;45.423889;Birch y Miracle 2015;Birch, P., Miracle, P. 2015. Subsistence continuity, change, and environmental adpation at the site of Nugljanska, Istria, Croatia. Environmental Archaeology 20 (1), 30-40
719;Nugljanska peć;Blk. Istria;Croatia;West Balkans;OxA-26347;7992;39;Short;AMS;Tooth;Singular;Cervus sp.;-12.9;;;5;;Mesolithic;Early;;;14.01441;45.423889;Birch y Miracle 2015;Birch, P., Miracle, P. 2015. Subsistence continuity, change, and environmental adpation at the site of Nugljanska, Istria, Croatia. Environmental Archaeology 20 (1), 30-40
720;Nugljanska peć;Blk. Istria;Croatia;West Balkans;OxA-26059;8248;39;Short;AMS;Tooth;Singular;Capra sp.;-10.4;;;5;;Mesolithic;Early;;;14.01441;45.423889;Birch y Miracle 2015;Birch, P., Miracle, P. 2015. Subsistence continuity, change, and environmental adpation at the site of Nugljanska, Istria, Croatia. Environmental Archaeology 20 (1), 30-40
592;Jacmica;Blk. Istria;Croatia;West Balkans;OxA-18025;9115;45;Long;AMS;Charcoal;Singular;Pinus sp.;-23.9;;;;;Mesolithic;;;;13.94342;45.438346;Forenbaher et al. 2013;Forenbaher, S., Kaiser, T., Miracle, P.T., 2013. Dating the East Adriatic Neolithic. Eur. J. Archaeol. 16, 589–609.
518;Grotta dei Ciclami;P. Friuli-V. Julia;Italy;West Mediterranean;R-1041A;8260;60;Long;Conventional;Charcoal;Singular;n.d;-24.4;;;;Layer 9;Mesolithic;Early;Sauveterrian;Scare lithic industry with some geometrics;13.8115;45.6888;Alessio et al. 1978;Alessio, M., Allegri, L., Bella, S., Improta, S., Belluominu, G., Calderonu, G., Cortesi, C., Manfra, L., Turi, B. 1978. University of Rome Carbon-14 Dates XVI. Radiocarbon 20 (1), 79-104
517;Grotta degli Zingari;P. Friuli-V. Julia;Italy;West Balkans;R-971;9570;80;n.d;n.d;n.d;n.d;n.d;;;;;Layer 9;Mesolithic;Early;;;13.7638;45.7086;Biagi y Spataro 2002;Biagi, P. and Spataro, M., 2002. The Mesolithic/Neolithic transition in north eastern Italy and in the Adriatic Basin. SAGVNTVM Extra, 5, 167-178.
522;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrN-23130;9810;70;Long;Conventional;Charcoal;n.d;n.d;;;;3c;;Mesolithic;Early;Sauveterrian;;13.6546;45.77192;Skeates y Whitehouse 1999;Skeates, R., Whitehouse, R., 1999. New radiocarbon Dates for prehistoric italy, 3. Accord. Res. Pap. 7, 149–162.
523;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrA-25139;8350;120;Long;Conventional;Charcoal;n.d;n.d;;;;3c;;Mesolithic;Early;Sauveterrian;;13.6546;45.77192;Skeates 2001;Skeates, R., 2001. New radiocarbon Dates for prehistoric italy and Malta. Supplemetary list 4. Accord. Res. Pap. 8, 165–186.
524;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrN-25139;8350;120;Long;Conventional;Charcoal;n.d;n.d;;;;3c;;Mesolithic;Early;Sauveterrian;;13.6546;45.77192;Biagi y Spataro 2000;Biagi, P., Spataro, M. 2000. Plotting the Evidence: Some Aspects of the Radiocarbon Chronology of the Mesolithic-Neolthic Transition in the Mediterranean Basin. Atti della Società per la Preistoria e Protostoria della regione Friuli-Venezia Giulia, XII: 15-54. Trieste
525;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrA-11818;8250;50;Long;AMS;Charcoal;n.d;n.d;;;;3b;;Mesolithic;Early;Sauveterrian;;13.6546;45.77192;Skeates 2001;Skeates, R., 2001. New radiocarbon Dates for prehistoric italy and Malta. Supplemetary list 4. Accord. Res. Pap. 8, 165–186.
526;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrN-25138;8110;90;Long;Conventional;Charcoal;n.d;n.d;;;;3b;;Mesolithic;Early;Sauveterrian;;13.6546;45.77192;Skeates 2001;Skeates, R., 2001. New radiocarbon Dates for prehistoric italy and Malta. Supplemetary list 4. Accord. Res. Pap. 8, 165–186.
527;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrA-17112;8100;40;Short;AMS;Bone;Singular;n.d;;;;3b;;Mesolithic;Early;Sauveterrian;;13.6546;45.77192;Biagi y Spataro 2002;Biagi, P. and Spataro, M., 2002. The Mesolithic/Neolithic transition in north eastern Italy and in the Adriatic Basin. SAGVNTVM Extra, 5, 167-178.
528;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrN-25137;8060;90;Long;Conventional;Charcoal;n.d;n.d;;;;3b;;Mesolithic;Early;Sauveterrian;;13.6546;45.77192;Skeates 2001;Skeates, R., 2001. New radiocarbon Dates for prehistoric italy and Malta. Supplemetary list 4. Accord. Res. Pap. 8, 165–186.
529;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrA-14106;8045;90;Long;AMS;Charcoal;n.d;n.d;;;;3b;;Mesolithic;Early;Sauveterrian;;13.6546;45.77192;Skeates 2001;Skeates, R., 2001. New radiocarbon Dates for prehistoric italy and Malta. Supplemetary list 4. Accord. Res. Pap. 8, 165–186.
530;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GX-19569;6700;130;Long;Conventional;Charcoal;Bulk;n.d;;;;3a;Fireplace;Mesolithic;Late;Castelnovian B;2 Trapezes and 61 microburin [Biagi et al. 2002];13.6546;45.77192;Skeates y Whitehouse 1999;Skeates, R., Whitehouse, R., 1999. New radiocarbon Dates for prehistoric italy, 3. Accord. Res. Pap. 7, 149–162.
531;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrA-19912;6620;60;Short;AMS;Bone;Singular;Ovis / Capra;;;;3a;;Mesolithic;;Mixed cultural horizons;;13.6546;45.77192;Skeates 2003;Skeates, R., 2003. New radiocarbon dates for prehistoric Italy: supplementary list 5. Accord. Res. Pap. 9, 163–182.
532;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrN-27229;6510;70;Short;Conventional;Bone;Singular;Cervus elaphus;;;;3a;;Mesolithic;;Mixed cultural horizons;;13.6546;45.77192;Skeates 2003;Skeates, R., 2003. New radiocarbon dates for prehistoric Italy: supplementary list 5. Accord. Res. Pap. 9, 163–182.
533;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrN-25474;6480;40;Short;Conventional;Shell;Bulk;Patella caerulea;;;;3a;;Mesolithic;;Mixed cultural horizons;;13.6546;45.77192;Skeates 2003;Skeates, R., 2003. New radiocarbon dates for prehistoric Italy: supplementary list 5. Accord. Res. Pap. 9, 163–182.
534;Grotta dell’Edera;P. Friuli-V. Julia;Italy;West Mediterranean;GrA-19820;6390;60;Short;AMS;Bone;Singular;Bos sp.;;;;3a;;Mesolithic;;Mixed cultural horizons;;13.6546;45.77192;Skeates 2003;Skeates, R., 2003. New radiocarbon dates for prehistoric Italy: supplementary list 5. Accord. Res. Pap. 9, 163–182.
487;Grotta Benussi;P. Friuli-V. Julia;Italy;West Mediterranean;R-1045A;8650;70;Long;Conventional;Bone + Charcoal;Bulk;n.d;-24;;;;Layer 5 / layer 6;Mesolithic;Early; Sauveterrian;Hypermicrolithic;13.692767;45.776667;Alessio et al. 1978;Alessio, M., Allegri, L., Bella, S., Improta, S., Belluominu, G., Calderonu, G., Cortesi, C., Manfra, L., Turi, B. 1978. University of Rome Carbon-14 Dates XVI. Radiocarbon 20 (1), 79-104
488;Grotta Benussi;P. Friuli-V. Julia;Italy;West Mediterranean;R-1045;8380;60;Long;Conventional;Charcoal;Singular;n.d;-24.1;;;;Layer 5;Mesolithic;Early; Sauveterrian;Hypermicrolithic;13.692767;45.776667;Alessio et al. 1978;Alessio, M., Allegri, L., Bella, S., Improta, S., Belluominu, G., Calderonu, G., Cortesi, C., Manfra, L., Turi, B. 1978. University of Rome Carbon-14 Dates XVI. Radiocarbon 20 (1), 79-104
489;Grotta Benussi;P. Friuli-V. Julia;Italy;West Mediterranean;R-1044;7260;150;Long;Conventional;Charcoal;Singular;n.d;-24.3;;;;Layer 4;Mesolithic;Late;Castelnovian A;Trapezes and Castelnovian blades;13.692767;45.776667;Alessio et al. 1978;Alessio, M., Allegri, L., Bella, S., Improta, S., Belluominu, G., Calderonu, G., Cortesi, C., Manfra, L., Turi, B. 1978. University of Rome Carbon-14 Dates XVI. Radiocarbon 20 (1), 79-104
490;Grotta Benussi;P. Friuli-V. Julia;Italy;West Mediterranean;R-1042;7230;140;Short;Conventional;Bone;Bulk;Burned / Calcinated;-23.9;;;;Layer 3 / layer 4;Mesolithic;Late;Castelnovian A;Trapezes and Castelnovian blades;13.692767;45.776667;Alessio et al. 1978;Alessio, M., Allegri, L., Bella, S., Improta, S., Belluominu, G., Calderonu, G., Cortesi, C., Manfra, L., Turi, B. 1978. University of Rome Carbon-14 Dates XVI. Radiocarbon 20 (1), 79-104
491;Grotta Benussi;P. Friuli-V. Julia;Italy;West Mediterranean;R-1043;7050;60;Long;Conventional;Charcoal;Bulk;n.d;-25;;;;Layer 3;Mesolithic;Late;Castelnovian B;Trapezes and Castelnovian blades;13.692767;45.776667;Alessio et al. 1978;Alessio, M., Allegri, L., Bella, S., Improta, S., Belluominu, G., Calderonu, G., Cortesi, C., Manfra, L., Turi, B. 1978. University of Rome Carbon-14 Dates XVI. Radiocarbon 20 (1), 79-104
764;Piancada;P. Friuli-V. Julia;Italy;West Mediterranean;OZB-653;8115;92;Short;Conventional;Bone;n.d;Human;;;;F1-2;Sepulture;;;;Neolithic context;13.1035;45.7886;Facchinetti 2012;Facchinetti, L., 2012. Considerazioni sul popolamento dell’Italia Settentrionale nel periodo Neolitico attraverso le datazioni radiometriche al 14C (Thesis of Master). Università degli studi di trento, Trento.
281;Cividade Camuno;P. Lombardía;Italy;West Mediterranean;GX1-8843;8820;112;Long;AMS;Charcoal;n.d;n.d;;;;;SU 282;Mesolithic;Early; Sauveterrian;;10.2533;45.8394;Skeates y Whitehouse 1999;Skeates, R., Whitehouse, R., 1999. New radiocarbon Dates for prehistoric italy, 3. Accord. Res. Pap. 7, 149–162.
943;Stanga di Bassinale;P. Lombardía;Italy;West Mediterranean;GrN-20886;6330;45;Long;Conventional;Charcoal;n.d;Picea excelsa;-23.85;;;;;Mesolithic;Late;Castelnovian B;1 trapeze [Biagi 1997];10.2533;45.8394;Skeates y Whitehouse 1999;Skeates, R., Whitehouse, R., 1999. New radiocarbon Dates for prehistoric italy, 3. Accord. Res. Pap. 7, 149–162.
843;Riparo Gaban;P. Trentino;Italy;West Mediterranean;KIA-10370;8847;57;Long;AMS;Charcoal;n.d;n.d;;;;FC;;Mesolithic;Early;Sauveterrian;;11.13;45.9998;Skeates 2003;Skeates, R., 2003. New radiocarbon dates for prehistoric Italy: supplementary list 5. Accord. Res. Pap. 9, 163–182.
